frame_seq,t_sent_ns,t_recv_ns,latency_ns
265,1777540535239819188,1777540535312960988,73141800
266,1777540535341908344,1777540535394859802,52951458
267,1777540535440380660,1777540535512180972,71800312
268,1777540535539634061,1777540535586961102,47327041
269,1777540535639755122,1777540535706286049,66530927
270,1777540535741851984,1777540535811891139,70039155
271,1777540535844242087,1777540535961473441,117231354
272,1777540535943360171,1777540536120404607,177044436
273,1777540536042183408,1777540536150008940,107825532
274,1777540536148327437,1777540536208093756,59766319
275,1777540536242432695,1777540536322183230,79750535
276,1777540536341686471,1777540536433353343,91666872
277,1777540536441149173,1777540536511649207,70500034
278,1777540536539916107,1777540536616476877,76560770
279,1777540536642222777,1777540536718256196,76033419
280,1777540536740233429,1777540536827039732,86806303
281,1777540536841080476,1777540536892282176,51201700
282,1777540536940672406,1777540537017217051,76544645
283,1777540537041884832,1777540537119324128,77439296
284,1777540537143504601,1777540537202670613,59166012
285,1777540537239481299,1777540537331613921,92132622
286,1777540537339980002,1777540537422598752,82618750
287,1777540537441029373,1777540537488975634,47946261
288,1777540537539834558,1777540537610538396,70703838
289,1777540537640881125,1777540537805161226,164280101
290,1777540537741588664,1777540537829307268,87718604
291,1777540537840890053,1777540537934434079,93544026
292,1777540537940397446,1777540537996205685,55808239
293,1777540538040322544,1777540538135245625,94923081
294,1777540538139934762,1777540538225996899,86062137
295,1777540538241700149,1777540538327018420,85318271
296,1777540538340209645,1777540538418671717,78462072
297,1777540538442242211,1777540538624032658,181790447
298,1777540538548450137,1777540538654052638,105602501
